,location,date,inc_hosp,population,rate
38521,NH,2021-01-01,35.0,1359711,2.5740764030003436
38522,NH,2021-01-02,32.0,1359711,2.353441282743171
38523,NH,2021-01-03,38.0,1359711,2.794711523257516
38524,NH,2021-01-04,35.0,1359711,2.5740764030003436
38525,NH,2021-01-05,44.0,1359711,3.2359817637718606
38526,NH,2021-01-06,42.0,1359711,3.088891683600412
38527,NH,2021-01-07,40.0,1359711,2.941801603428964
38528,NH,2021-01-08,31.0,1359711,2.2798962426574474
38529,NH,2021-01-09,30.0,1359711,2.206351202571723
38530,NH,2021-01-10,42.0,1359711,3.088891683600412
38531,NH,2021-01-11,36.0,1359711,2.647621443086068
38532,NH,2021-01-12,39.0,1359711,2.86825656334324
38533,NH,2021-01-13,26.0,1359711,1.9121710422288267
38534,NH,2021-01-14,31.0,1359711,2.2798962426574474
38535,NH,2021-01-15,26.0,1359711,1.9121710422288267
38536,NH,2021-01-16,27.0,1359711,1.9857160823145508
38537,NH,2021-01-17,25.0,1359711,1.8386260021431025
38538,NH,2021-01-18,32.0,1359711,2.353441282743171
38539,NH,2021-01-19,31.0,1359711,2.2798962426574474
38540,NH,2021-01-20,35.0,1359711,2.5740764030003436
38541,NH,2021-01-21,26.0,1359711,1.9121710422288267
38542,NH,2021-01-22,33.0,1359711,2.4269863228288955
38543,NH,2021-01-23,27.0,1359711,1.9857160823145508
38544,NH,2021-01-24,20.0,1359711,1.470900801714482
38545,NH,2021-01-25,28.0,1359711,2.059261122400275
38546,NH,2021-01-26,22.0,1359711,1.6179908818859303
38547,NH,2021-01-27,29.0,1359711,2.132806162485999
38548,NH,2021-01-28,21.0,1359711,1.544445841800206
38549,NH,2021-01-29,24.0,1359711,1.7650809620573784
38550,NH,2021-01-30,16.0,1359711,1.1767206413715856
38551,NH,2021-01-31,14.0,1359711,1.0296305612001375
38552,NH,2021-02-01,16.0,1359711,1.1767206413715856
38553,NH,2021-02-02,27.0,1359711,1.9857160823145508
38554,NH,2021-02-03,28.0,1359711,2.059261122400275
38555,NH,2021-02-04,20.0,1359711,1.470900801714482
38556,NH,2021-02-05,20.0,1359711,1.470900801714482
38557,NH,2021-02-06,13.0,1359711,0.9560855211144134
38558,NH,2021-02-07,11.0,1359711,0.8089954409429652
38559,NH,2021-02-08,14.0,1359711,1.0296305612001375
38560,NH,2021-02-09,12.0,1359711,0.8825404810286892
38561,NH,2021-02-10,12.0,1359711,0.8825404810286892
38562,NH,2021-02-11,17.0,1359711,1.2502656814573097
38563,NH,2021-02-12,17.0,1359711,1.2502656814573097
38564,NH,2021-02-13,15.0,1359711,1.1031756012858616
38565,NH,2021-02-14,12.0,1359711,0.8825404810286892
38566,NH,2021-02-15,15.0,1359711,1.1031756012858616
38567,NH,2021-02-16,15.0,1359711,1.1031756012858616
38568,NH,2021-02-17,8.0,1359711,0.5883603206857928
38569,NH,2021-02-18,11.0,1359711,0.8089954409429652
38570,NH,2021-02-19,9.0,1359711,0.661905360771517
38571,NH,2021-02-20,12.0,1359711,0.8825404810286892
38572,NH,2021-02-21,15.0,1359711,1.1031756012858616
38573,NH,2021-02-22,12.0,1359711,0.8825404810286892
38574,NH,2021-02-23,17.0,1359711,1.2502656814573097
38575,NH,2021-02-24,9.0,1359711,0.661905360771517
38576,NH,2021-02-25,9.0,1359711,0.661905360771517
38577,NH,2021-02-26,9.0,1359711,0.661905360771517
38578,NH,2021-02-27,7.0,1359711,0.5148152806000688
38579,NH,2021-02-28,11.0,1359711,0.8089954409429652
38580,NH,2021-03-01,17.0,1359711,1.2502656814573097
38581,NH,2021-03-02,15.0,1359711,1.1031756012858616
38582,NH,2021-03-03,9.0,1359711,0.661905360771517
38583,NH,2021-03-04,7.0,1359711,0.5148152806000688
38584,NH,2021-03-05,11.0,1359711,0.8089954409429652
38585,NH,2021-03-06,10.0,1359711,0.735450400857241
38586,NH,2021-03-07,9.0,1359711,0.661905360771517
38587,NH,2021-03-08,13.0,1359711,0.9560855211144134
38588,NH,2021-03-09,14.0,1359711,1.0296305612001375
38589,NH,2021-03-10,8.0,1359711,0.5883603206857928
38590,NH,2021-03-11,14.0,1359711,1.0296305612001375
38591,NH,2021-03-12,12.0,1359711,0.8825404810286892
38592,NH,2021-03-13,10.0,1359711,0.735450400857241
38593,NH,2021-03-14,11.0,1359711,0.8089954409429652
38594,NH,2021-03-15,13.0,1359711,0.9560855211144134
38595,NH,2021-03-16,11.0,1359711,0.8089954409429652
38596,NH,2021-03-17,15.0,1359711,1.1031756012858616
38597,NH,2021-03-18,10.0,1359711,0.735450400857241
38598,NH,2021-03-19,9.0,1359711,0.661905360771517
38599,NH,2021-03-20,10.0,1359711,0.735450400857241
38600,NH,2021-03-21,7.0,1359711,0.5148152806000688
38601,NH,2021-03-22,9.0,1359711,0.661905360771517
38602,NH,2021-03-23,10.0,1359711,0.735450400857241
38603,NH,2021-03-24,13.0,1359711,0.9560855211144134
38604,NH,2021-03-25,14.0,1359711,1.0296305612001375
38605,NH,2021-03-26,18.0,1359711,1.323810721543034
38606,NH,2021-03-27,8.0,1359711,0.5883603206857928
38607,NH,2021-03-28,13.0,1359711,0.9560855211144134
38608,NH,2021-03-29,15.0,1359711,1.1031756012858616
38609,NH,2021-03-30,13.0,1359711,0.9560855211144134
38610,NH,2021-03-31,15.0,1359711,1.1031756012858616
38611,NH,2021-04-01,11.0,1359711,0.8089954409429652
38612,NH,2021-04-02,11.0,1359711,0.8089954409429652
38613,NH,2021-04-03,16.0,1359711,1.1767206413715856
38614,NH,2021-04-04,16.0,1359711,1.1767206413715856
38615,NH,2021-04-05,19.0,1359711,1.397355761628758
38616,NH,2021-04-06,15.0,1359711,1.1031756012858616
38617,NH,2021-04-07,10.0,1359711,0.735450400857241
38618,NH,2021-04-08,19.0,1359711,1.397355761628758
38619,NH,2021-04-09,14.0,1359711,1.0296305612001375
38620,NH,2021-04-10,17.0,1359711,1.2502656814573097
38621,NH,2021-04-11,18.0,1359711,1.323810721543034
38622,NH,2021-04-12,21.0,1359711,1.544445841800206
38623,NH,2021-04-13,20.0,1359711,1.470900801714482
38624,NH,2021-04-14,25.0,1359711,1.8386260021431025
38625,NH,2021-04-15,20.0,1359711,1.470900801714482
38626,NH,2021-04-16,19.0,1359711,1.397355761628758
38627,NH,2021-04-17,19.0,1359711,1.397355761628758
38628,NH,2021-04-18,17.0,1359711,1.2502656814573097
38629,NH,2021-04-19,12.0,1359711,0.8825404810286892
38630,NH,2021-04-20,14.0,1359711,1.0296305612001375
38631,NH,2021-04-21,22.0,1359711,1.6179908818859303
38632,NH,2021-04-22,18.0,1359711,1.323810721543034
38633,NH,2021-04-23,12.0,1359711,0.8825404810286892
38634,NH,2021-04-24,13.0,1359711,0.9560855211144134
38635,NH,2021-04-25,6.0,1359711,0.4412702405143446
38636,NH,2021-04-26,11.0,1359711,0.8089954409429652
38637,NH,2021-04-27,17.0,1359711,1.2502656814573097
38638,NH,2021-04-28,16.0,1359711,1.1767206413715856
38639,NH,2021-04-29,8.0,1359711,0.5883603206857928
38640,NH,2021-04-30,6.0,1359711,0.4412702405143446
38641,NH,2021-05-01,10.0,1359711,0.735450400857241
38642,NH,2021-05-02,10.0,1359711,0.735450400857241
38643,NH,2021-05-03,13.0,1359711,0.9560855211144134
38644,NH,2021-05-04,21.0,1359711,1.544445841800206
38645,NH,2021-05-05,13.0,1359711,0.9560855211144134
38646,NH,2021-05-06,13.0,1359711,0.9560855211144134
38647,NH,2021-05-07,11.0,1359711,0.8089954409429652
38648,NH,2021-05-08,9.0,1359711,0.661905360771517
38649,NH,2021-05-09,7.0,1359711,0.5148152806000688
38650,NH,2021-05-10,10.0,1359711,0.735450400857241
38651,NH,2021-05-11,9.0,1359711,0.661905360771517
38652,NH,2021-05-12,6.0,1359711,0.4412702405143446
38653,NH,2021-05-13,7.0,1359711,0.5148152806000688
38654,NH,2021-05-14,6.0,1359711,0.4412702405143446
38655,NH,2021-05-15,5.0,1359711,0.3677252004286205
38656,NH,2021-05-16,7.0,1359711,0.5148152806000688
38657,NH,2021-05-17,8.0,1359711,0.5883603206857928
38658,NH,2021-05-18,12.0,1359711,0.8825404810286892
38659,NH,2021-05-19,9.0,1359711,0.661905360771517
38660,NH,2021-05-20,15.0,1359711,1.1031756012858616
38661,NH,2021-05-21,10.0,1359711,0.735450400857241
38662,NH,2021-05-22,6.0,1359711,0.4412702405143446
38663,NH,2021-05-23,5.0,1359711,0.3677252004286205
38664,NH,2021-05-24,6.0,1359711,0.4412702405143446
38665,NH,2021-05-25,9.0,1359711,0.661905360771517
38666,NH,2021-05-26,9.0,1359711,0.661905360771517
38667,NH,2021-05-27,13.0,1359711,0.9560855211144134
38668,NH,2021-05-28,2.0,1359711,0.1470900801714482
38669,NH,2021-05-29,4.0,1359711,0.2941801603428964
38670,NH,2021-05-30,2.0,1359711,0.1470900801714482
38671,NH,2021-05-31,3.0,1359711,0.2206351202571723
38672,NH,2021-06-01,3.0,1359711,0.2206351202571723
38673,NH,2021-06-02,6.0,1359711,0.4412702405143446
38674,NH,2021-06-03,6.0,1359711,0.4412702405143446
38675,NH,2021-06-04,4.0,1359711,0.2941801603428964
38676,NH,2021-06-05,3.0,1359711,0.2206351202571723
38677,NH,2021-06-06,5.0,1359711,0.3677252004286205
38678,NH,2021-06-07,0.0,1359711,0.0
38679,NH,2021-06-08,8.0,1359711,0.5883603206857928
38680,NH,2021-06-09,2.0,1359711,0.1470900801714482
38681,NH,2021-06-10,1.0,1359711,0.0735450400857241
38682,NH,2021-06-11,4.0,1359711,0.2941801603428964
38683,NH,2021-06-12,2.0,1359711,0.1470900801714482
38684,NH,2021-06-13,4.0,1359711,0.2941801603428964
38685,NH,2021-06-14,5.0,1359711,0.3677252004286205
38686,NH,2021-06-15,3.0,1359711,0.2206351202571723
38687,NH,2021-06-16,3.0,1359711,0.2206351202571723
38688,NH,2021-06-17,2.0,1359711,0.1470900801714482
38689,NH,2021-06-18,2.0,1359711,0.1470900801714482
38690,NH,2021-06-19,3.0,1359711,0.2206351202571723
38691,NH,2021-06-20,1.0,1359711,0.0735450400857241
38692,NH,2021-06-21,2.0,1359711,0.1470900801714482
38693,NH,2021-06-22,0.0,1359711,0.0
38694,NH,2021-06-23,1.0,1359711,0.0735450400857241
38695,NH,2021-06-24,4.0,1359711,0.2941801603428964
38696,NH,2021-06-25,0.0,1359711,0.0
38697,NH,2021-06-26,1.0,1359711,0.0735450400857241
38698,NH,2021-06-27,1.0,1359711,0.0735450400857241
38699,NH,2021-06-28,1.0,1359711,0.0735450400857241
38700,NH,2021-06-29,3.0,1359711,0.2206351202571723
38701,NH,2021-06-30,2.0,1359711,0.1470900801714482
38702,NH,2021-07-01,0.0,1359711,0.0
20883,NJ,2020-10-01,40.0,8882190,0.4503393870205433
20884,NJ,2020-10-02,45.0,8882190,0.5066318103981112
20885,NJ,2020-10-03,41.0,8882190,0.4615978716960569
20886,NJ,2020-10-04,55.0,8882190,0.6192166571532471
20887,NJ,2020-10-05,60.0,8882190,0.675509080530815
20888,NJ,2020-10-06,59.0,8882190,0.6642505958553014
20889,NJ,2020-10-07,64.0,8882190,0.7205430192328693
20890,NJ,2020-10-08,66.0,8882190,0.7430599885838965
20891,NJ,2020-10-09,66.0,8882190,0.7430599885838965
20892,NJ,2020-10-10,56.0,8882190,0.6304751418287607
20893,NJ,2020-10-11,55.0,8882190,0.6192166571532471
20894,NJ,2020-10-12,73.0,8882190,0.8218693813124917
20895,NJ,2020-10-13,78.0,8882190,0.8781618046900596
20896,NJ,2020-10-14,70.0,8882190,0.7880939272859508
20897,NJ,2020-10-15,87.0,8882190,0.9794881667696818
20898,NJ,2020-10-16,69.0,8882190,0.7768354426104374
20899,NJ,2020-10-17,69.0,8882190,0.7768354426104374
20900,NJ,2020-10-18,80.0,8882190,0.9006787740410866
20901,NJ,2020-10-19,94.0,8882190,1.0582975594982769
20902,NJ,2020-10-20,93.0,8882190,1.0470390748227634
20903,NJ,2020-10-21,98.0,8882190,1.1033314982003313
20904,NJ,2020-10-22,87.0,8882190,0.9794881667696818
20905,NJ,2020-10-23,112.0,8882190,1.2609502836575215
20906,NJ,2020-10-24,86.0,8882190,0.9682296820941683
20907,NJ,2020-10-25,78.0,8882190,0.8781618046900596
20908,NJ,2020-10-26,114.0,8882190,1.2834672530085487
20909,NJ,2020-10-27,105.0,8882190,1.1821408909289262
20910,NJ,2020-10-28,108.0,8882190,1.215916344955467
20911,NJ,2020-10-29,120.0,8882190,1.35101816106163
20912,NJ,2020-10-30,138.0,8882190,1.5536708852208747
20913,NJ,2020-10-31,106.0,8882190,1.1933993756044399
20914,NJ,2020-11-01,109.0,8882190,1.2271748296309808
20915,NJ,2020-11-02,160.0,8882190,1.8013575480821733
20916,NJ,2020-11-03,147.0,8882190,1.6549972473004968
20917,NJ,2020-11-04,160.0,8882190,1.8013575480821733
20918,NJ,2020-11-05,169.0,8882190,1.9026839101617956
20919,NJ,2020-11-06,179.0,8882190,2.015268756916931
20920,NJ,2020-11-07,168.0,8882190,1.8914254254862821
20921,NJ,2020-11-08,194.0,8882190,2.184146027049635
20922,NJ,2020-11-09,228.0,8882190,2.5669345060170974
20923,NJ,2020-11-10,247.0,8882190,2.7808457148518553
20924,NJ,2020-11-11,280.0,8882190,3.1523757091438034
20925,NJ,2020-11-12,302.0,8882190,3.4000623720051024
20926,NJ,2020-11-13,245.0,8882190,2.758328745500828
20927,NJ,2020-11-14,260.0,8882190,2.9272060156335318
20928,NJ,2020-11-15,283.0,8882190,3.186151163170344
20929,NJ,2020-11-16,345.0,8882190,3.8841772130521863
20930,NJ,2020-11-17,317.0,8882190,3.568939642137806
20931,NJ,2020-11-18,340.0,8882190,3.827884789674618
20932,NJ,2020-11-19,333.0,8882190,3.749075396946023
20933,NJ,2020-11-20,357.0,8882190,4.01927902915835
20934,NJ,2020-11-21,339.0,8882190,3.816626304999105
20935,NJ,2020-11-22,302.0,8882190,3.4000623720051024
20936,NJ,2020-11-23,385.0,8882190,4.33451660007273
20937,NJ,2020-11-24,368.0,8882190,4.143122360588999
20938,NJ,2020-11-25,355.0,8882190,3.996762059807322
20939,NJ,2020-11-26,312.0,8882190,3.512647218760238
20940,NJ,2020-11-27,389.0,8882190,4.379550538774784
20941,NJ,2020-11-28,386.0,8882190,4.345775084748244
20942,NJ,2020-11-29,295.0,8882190,3.3212529792765073
20943,NJ,2020-11-30,514.0,8882190,5.786861123213982
20944,NJ,2020-12-01,395.0,8882190,4.447101446827865
20945,NJ,2020-12-02,396.0,8882190,4.458359931503379
20946,NJ,2020-12-03,405.0,8882190,4.559686293583002
20947,NJ,2020-12-04,451.0,8882190,5.077576588656626
20948,NJ,2020-12-05,429.0,8882190,4.829889925795327
20949,NJ,2020-12-06,372.0,8882190,4.1881562992910535
20950,NJ,2020-12-07,458.0,8882190,5.156385981385222
20951,NJ,2020-12-08,475.0,8882190,5.347780220868952
20952,NJ,2020-12-09,480.0,8882190,5.40407264424652
20953,NJ,2020-12-10,442.0,8882190,4.976250226577004
20954,NJ,2020-12-11,478.0,8882190,5.381555674895494
20955,NJ,2020-12-12,364.0,8882190,4.098088421886945
20956,NJ,2020-12-13,346.0,8882190,3.8954356977277005
20957,NJ,2020-12-14,479.0,8882190,5.392814159571007
20958,NJ,2020-12-15,467.0,8882190,5.257712343464844
20959,NJ,2020-12-16,401.0,8882190,4.514652354880948
20960,NJ,2020-12-17,402.0,8882190,4.5259108395564605
20961,NJ,2020-12-18,435.0,8882190,4.897440833848409
20962,NJ,2020-12-19,382.0,8882190,4.300741146046189
20963,NJ,2020-12-20,378.0,8882190,4.255707207344134
20964,NJ,2020-12-21,511.0,8882190,5.753085669187442
20965,NJ,2020-12-22,479.0,8882190,5.392814159571007
20966,NJ,2020-12-23,417.0,8882190,4.694788109689164
20967,NJ,2020-12-24,383.0,8882190,4.311999630721703
20968,NJ,2020-12-25,348.0,8882190,3.917952667078727
20969,NJ,2020-12-26,402.0,8882190,4.5259108395564605
20970,NJ,2020-12-27,352.0,8882190,3.9629866057807814
20971,NJ,2020-12-28,421.0,8882190,4.739822048391219
20972,NJ,2020-12-29,489.0,8882190,5.505399006326143
20973,NJ,2020-12-30,438.0,8882190,4.93121628787495
20974,NJ,2020-12-31,399.0,8882190,4.49213538552992
20975,NJ,2021-01-01,379.0,8882190,4.266965692019649
20976,NJ,2021-01-02,404.0,8882190,4.548427808907488
20977,NJ,2021-01-03,368.0,8882190,4.143122360588999
20978,NJ,2021-01-04,464.0,8882190,5.223936889438303
20979,NJ,2021-01-05,477.0,8882190,5.370297190219979
20980,NJ,2021-01-06,435.0,8882190,4.897440833848409
20981,NJ,2021-01-07,397.0,8882190,4.469618416178893
20982,NJ,2021-01-08,458.0,8882190,5.156385981385222
20983,NJ,2021-01-09,381.0,8882190,4.289482661370676
20984,NJ,2021-01-10,391.0,8882190,4.402067508125811
20985,NJ,2021-01-11,464.0,8882190,5.223936889438303
20986,NJ,2021-01-12,474.0,8882190,5.336521736193439
20987,NJ,2021-01-13,435.0,8882190,4.897440833848409
20988,NJ,2021-01-14,432.0,8882190,4.863665379821868
20989,NJ,2021-01-15,412.0,8882190,4.638495686311597
20990,NJ,2021-01-16,374.0,8882190,4.210673268642081
20991,NJ,2021-01-17,344.0,8882190,3.872918728376673
20992,NJ,2021-01-18,417.0,8882190,4.694788109689164
20993,NJ,2021-01-19,361.0,8882190,4.064312967860404
20994,NJ,2021-01-20,405.0,8882190,4.559686293583002
20995,NJ,2021-01-21,385.0,8882190,4.33451660007273
20996,NJ,2021-01-22,390.0,8882190,4.390809023450298
20997,NJ,2021-01-23,316.0,8882190,3.5576811574622926
20998,NJ,2021-01-24,295.0,8882190,3.3212529792765073
20999,NJ,2021-01-25,378.0,8882190,4.255707207344134
21000,NJ,2021-01-26,369.0,8882190,4.154380845264512
21001,NJ,2021-01-27,360.0,8882190,4.05305448318489
21002,NJ,2021-01-28,357.0,8882190,4.01927902915835
21003,NJ,2021-01-29,321.0,8882190,3.6139735808398608
21004,NJ,2021-01-30,281.0,8882190,3.1636341938193175
21005,NJ,2021-01-31,297.0,8882190,3.3437699486275343
21006,NJ,2021-02-01,288.0,8882190,3.2424435865479118
21007,NJ,2021-02-02,362.0,8882190,4.075571452535917
21008,NJ,2021-02-03,391.0,8882190,4.402067508125811
21009,NJ,2021-02-04,358.0,8882190,4.030537513833862
21010,NJ,2021-02-05,342.0,8882190,3.8504017590256456
21011,NJ,2021-02-06,273.0,8882190,3.0735663164152083
21012,NJ,2021-02-07,229.0,8882190,2.578192990692611
21013,NJ,2021-02-08,309.0,8882190,3.4788717647336975
21014,NJ,2021-02-09,255.0,8882190,2.8709135922559637
21015,NJ,2021-02-10,264.0,8882190,2.972239954335586
21016,NJ,2021-02-11,290.0,8882190,3.264960555898939
21017,NJ,2021-02-12,247.0,8882190,2.7808457148518553
21018,NJ,2021-02-13,221.0,8882190,2.488125113288502
21019,NJ,2021-02-14,178.0,8882190,2.004010272241418
21020,NJ,2021-02-15,255.0,8882190,2.8709135922559637
21021,NJ,2021-02-16,269.0,8882190,3.0285323777131543
21022,NJ,2021-02-17,220.0,8882190,2.4768666286129886
21023,NJ,2021-02-18,194.0,8882190,2.184146027049635
21024,NJ,2021-02-19,256.0,8882190,2.8821720769314774
21025,NJ,2021-02-20,202.0,8882190,2.274213904453744
21026,NJ,2021-02-21,202.0,8882190,2.274213904453744
21027,NJ,2021-02-22,259.0,8882190,2.9159475309580185
21028,NJ,2021-02-23,268.0,8882190,3.0172738930376406
21029,NJ,2021-02-24,257.0,8882190,2.893430561606991
21030,NJ,2021-02-25,228.0,8882190,2.5669345060170974
21031,NJ,2021-02-26,225.0,8882190,2.5331590519905562
21032,NJ,2021-02-27,211.0,8882190,2.375540266533366
21033,NJ,2021-02-28,175.0,8882190,1.970234818214877
21034,NJ,2021-03-01,266.0,8882190,2.994756923686613
21035,NJ,2021-03-02,226.0,8882190,2.54441753666607
21036,NJ,2021-03-03,248.0,8882190,2.792104199527369
21037,NJ,2021-03-04,226.0,8882190,2.54441753666607
21038,NJ,2021-03-05,230.0,8882190,2.5894514753681244
21039,NJ,2021-03-06,174.0,8882190,1.9589763335393635
21040,NJ,2021-03-07,247.0,8882190,2.7808457148518553
21041,NJ,2021-03-08,245.0,8882190,2.758328745500828
21042,NJ,2021-03-09,241.0,8882190,2.713294806798774
21043,NJ,2021-03-10,244.0,8882190,2.7470702608253146
21044,NJ,2021-03-11,252.0,8882190,2.837138138229423
21045,NJ,2021-03-12,261.0,8882190,2.9384645003090455
21046,NJ,2021-03-13,233.0,8882190,2.623226929394665
21047,NJ,2021-03-14,224.0,8882190,2.521900567315043
21048,NJ,2021-03-15,266.0,8882190,2.994756923686613
21049,NJ,2021-03-16,261.0,8882190,2.9384645003090455
21050,NJ,2021-03-17,248.0,8882190,2.792104199527369
21051,NJ,2021-03-18,271.0,8882190,3.0510493470641813
21052,NJ,2021-03-19,296.0,8882190,3.332511463952021
21053,NJ,2021-03-20,211.0,8882190,2.375540266533366
21054,NJ,2021-03-21,264.0,8882190,2.972239954335586
21055,NJ,2021-03-22,312.0,8882190,3.512647218760238
21056,NJ,2021-03-23,326.0,8882190,3.6702660042174284
21057,NJ,2021-03-24,317.0,8882190,3.568939642137806
21058,NJ,2021-03-25,322.0,8882190,3.625232065515374
21059,NJ,2021-03-26,351.0,8882190,3.951728121105268
21060,NJ,2021-03-27,278.0,8882190,3.129858739792776
21061,NJ,2021-03-28,297.0,8882190,3.3437699486275343
21062,NJ,2021-03-29,344.0,8882190,3.872918728376673
21063,NJ,2021-03-30,303.0,8882190,3.4113208566806157
21064,NJ,2021-03-31,324.0,8882190,3.6477490348664015
21065,NJ,2021-04-01,338.0,8882190,3.805367820323591
21066,NJ,2021-04-02,294.0,8882190,3.3099944946009936
21067,NJ,2021-04-03,272.0,8882190,3.062307831739695
21068,NJ,2021-04-04,287.0,8882190,3.2311851018723985
21069,NJ,2021-04-05,369.0,8882190,4.154380845264512
21070,NJ,2021-04-06,323.0,8882190,3.6364905501908873
21071,NJ,2021-04-07,295.0,8882190,3.3212529792765073
21072,NJ,2021-04-08,327.0,8882190,3.681524488892942
21073,NJ,2021-04-09,319.0,8882190,3.5914566114888333
21074,NJ,2021-04-10,257.0,8882190,2.893430561606991
21075,NJ,2021-04-11,243.0,8882190,2.735811776149801
21076,NJ,2021-04-12,271.0,8882190,3.0510493470641813
21077,NJ,2021-04-13,275.0,8882190,3.0960832857662353
21078,NJ,2021-04-14,254.0,8882190,2.8596551075804504
21079,NJ,2021-04-15,232.0,8882190,2.6119684447191513
21080,NJ,2021-04-16,271.0,8882190,3.0510493470641813
21081,NJ,2021-04-17,234.0,8882190,2.6344854140701788
21082,NJ,2021-04-18,226.0,8882190,2.54441753666607
21083,NJ,2021-04-19,265.0,8882190,2.9834984390110995
21084,NJ,2021-04-20,220.0,8882190,2.4768666286129886
21085,NJ,2021-04-21,239.0,8882190,2.690777837447747
21086,NJ,2021-04-22,225.0,8882190,2.5331590519905562
21087,NJ,2021-04-23,205.0,8882190,2.3079893584802846
21088,NJ,2021-04-24,171.0,8882190,1.9252008795128228
21089,NJ,2021-04-25,150.0,8882190,1.6887727013270375
21090,NJ,2021-04-26,188.0,8882190,2.1165951189965537
21091,NJ,2021-04-27,168.0,8882190,1.8914254254862821
21092,NJ,2021-04-28,207.0,8882190,2.330506327831312
21093,NJ,2021-04-29,182.0,8882190,2.0490442109434723
21094,NJ,2021-04-30,162.0,8882190,1.8238745174332007
21095,NJ,2021-05-01,133.0,8882190,1.4973784618433066
21096,NJ,2021-05-02,136.0,8882190,1.5311539158698475
21097,NJ,2021-05-03,150.0,8882190,1.6887727013270375
21098,NJ,2021-05-04,140.0,8882190,1.5761878545719017
21099,NJ,2021-05-05,177.0,8882190,1.9927517875659044
21100,NJ,2021-05-06,146.0,8882190,1.6437387626249833
21101,NJ,2021-05-07,134.0,8882190,1.5086369465188203
21102,NJ,2021-05-08,101.0,8882190,1.137106952226872
21103,NJ,2021-05-09,94.0,8882190,1.0582975594982769
21104,NJ,2021-05-10,102.0,8882190,1.1483654369023855
21105,NJ,2021-05-11,110.0,8882190,1.2384333143064943
21106,NJ,2021-05-12,92.0,8882190,1.0357805901472497
21107,NJ,2021-05-13,114.0,8882190,1.2834672530085487
21108,NJ,2021-05-14,92.0,8882190,1.0357805901472497
21109,NJ,2021-05-15,70.0,8882190,0.7880939272859508
21110,NJ,2021-05-16,81.0,8882190,0.9119372587166004
21111,NJ,2021-05-17,74.0,8882190,0.8331278659880053
21112,NJ,2021-05-18,97.0,8882190,1.0920730135248176
21113,NJ,2021-05-19,78.0,8882190,0.8781618046900596
21114,NJ,2021-05-20,70.0,8882190,0.7880939272859508
21115,NJ,2021-05-21,78.0,8882190,0.8781618046900596
21116,NJ,2021-05-22,56.0,8882190,0.6304751418287607
21117,NJ,2021-05-23,82.0,8882190,0.9231957433921139
21118,NJ,2021-05-24,67.0,8882190,0.7543184732594101
21119,NJ,2021-05-25,53.0,8882190,0.5966996878022199
21120,NJ,2021-05-26,55.0,8882190,0.6192166571532471
21121,NJ,2021-05-27,63.0,8882190,0.7092845345573557
21122,NJ,2021-05-28,56.0,8882190,0.6304751418287607
21123,NJ,2021-05-29,55.0,8882190,0.6192166571532471
21124,NJ,2021-05-30,40.0,8882190,0.4503393870205433
21125,NJ,2021-05-31,40.0,8882190,0.4503393870205433
21126,NJ,2021-06-01,55.0,8882190,0.6192166571532471
21127,NJ,2021-06-02,50.0,8882190,0.5629242337756791
21128,NJ,2021-06-03,46.0,8882190,0.5178902950736248
21129,NJ,2021-06-04,49.0,8882190,0.5516657491001656
21130,NJ,2021-06-05,46.0,8882190,0.5178902950736248
21131,NJ,2021-06-06,37.0,8882190,0.41656393299400263
21132,NJ,2021-06-07,37.0,8882190,0.41656393299400263
21133,NJ,2021-06-08,40.0,8882190,0.4503393870205433
21134,NJ,2021-06-09,42.0,8882190,0.47285635637157053
21135,NJ,2021-06-10,42.0,8882190,0.47285635637157053
21136,NJ,2021-06-11,38.0,8882190,0.42782241766951623
21137,NJ,2021-06-12,32.0,8882190,0.36027150961643467
21138,NJ,2021-06-13,23.0,8882190,0.2589451475368124
21139,NJ,2021-06-14,32.0,8882190,0.36027150961643467
21140,NJ,2021-06-15,40.0,8882190,0.4503393870205433
21141,NJ,2021-06-16,29.0,8882190,0.3264960555898939
21142,NJ,2021-06-17,33.0,8882190,0.3715299942919483
21143,NJ,2021-06-18,34.0,8882190,0.3827884789674619
21144,NJ,2021-06-19,33.0,8882190,0.3715299942919483
21145,NJ,2021-06-20,29.0,8882190,0.3264960555898939
21146,NJ,2021-06-21,43.0,8882190,0.48411484104708413
21147,NJ,2021-06-22,36.0,8882190,0.40530544831848897
21148,NJ,2021-06-23,31.0,8882190,0.3490130249409211
21149,NJ,2021-06-24,27.0,8882190,0.30397908623886677
21150,NJ,2021-06-25,40.0,8882190,0.4503393870205433
21151,NJ,2021-06-26,33.0,8882190,0.3715299942919483
21152,NJ,2021-06-27,35.0,8882190,0.3940469636429754
21153,NJ,2021-06-28,26.0,8882190,0.2927206015633532
21154,NJ,2021-06-29,30.0,8882190,0.3377545402654075
21155,NJ,2021-06-30,35.0,8882190,0.3940469636429754
21156,NJ,2021-07-01,24.0,8882190,0.270203632212326
30891,NM,2020-10-01,10.0,2096829,0.47691061121340844
30892,NM,2020-10-02,15.0,2096829,0.7153659168201126
30893,NM,2020-10-03,30.0,2096829,1.4307318336402253
30894,NM,2020-10-04,14.0,2096829,0.6676748556987718
30895,NM,2020-10-05,14.0,2096829,0.6676748556987718
30896,NM,2020-10-06,26.0,2096829,1.2399675891548618
30897,NM,2020-10-07,25.0,2096829,1.1922765280335212
